159	2656	0.43
159	2788	0.99
159	3012	0.15
159	3068	0.11
159	3085	0.13
159	3095	0.93
159	3111	0.11
159	3270	0.11
159	3287	0.94
159	3382	0.99
159	3582	0.11
160	74	0.94
160	144	0.1
160	210	0.1
160	308	0.99
160	348	0.1
160	460	0.25
160	510	0.1
160	707	0.33
160	709	0.11
160	976	0.99
160	1115	0.25
160	1247	0.11
160	1262	0.11
160	1310	0.99
160	1385	0.28
160	1431	0.1
160	1705	0.83
160	1768	0.1
160	1868	0.28
160	2031	0.12
160	2190	0.66
160	2235	0.94
160	2349	0.1
160	2575	0.99
160	2641	0.32
160	2656	0.14
160	2679	0.11
160	2788	0.82
160	2790	0.28
160	2849	0.88
160	2920	0.29
160	3019	0.25
160	3021	0.25
160	3068	0.11
160	3082	0.1
160	3095	0.2
160	3258	0.12
160	3382	0.99
160	3431	0.26
160	3582	0.29
163	276	0.98
163	1262	0.99
173	846	0.15
173	1251	0.64
173	2401	0.99
173	2728	0.13
173	3344	0.15
183	75	0.35
183	149	0.11
183	160	0.11
183	498	0.15
183	707	0.15
183	993	0.11
183	1042	0.11
183	2611	0.11
183	2636	0.11
183	2736	0.1
183	3310	0.1
185	135	0.31
185	842	0.63
186	839	0.27
186	1007	0.28
186	1380	0.17
187	479	0.24
187	2246	0.32
187	2465	0.24
188	98	0.16
188	197	0.11
188	224	0.12
188	225	0.35
188	301	0.12
188	519	0.11
188	551	0.3
188	568	0.11
188	672	0.11
188	710	0.11
188	830	0.2
188	846	0.44
188	853	0.11
188	955	0.5
188	1058	0.11
188	1175	0.11
188	1251	0.72
188	1407	0.16
188	1718	0.11
188	1736	0.17
188	1741	0.12
188	1755	0.33
188	2126	0.16
188	2361	0.16
188	2393	0.11
188	2449	0.11
188	2489	0.11
188	2544	0.11
188	2578	0.16
188	2630	0.15
188	2680	0.15
188	3186	0.15
188	3277	0.11
188	3346	0.16
188	3436	0.11
188	3437	0.68
188	3497	0.11
188	3575	0.16
188	3625	0.15
190	74	0.81
190	75	0.82
190	159	0.64
190	160	0.14
190	463	0.11
190	707	0.64
190	794	0.14
190	842	0.27
190	1436	0.12
190	1611	0.97
190	1849	0.11
190	2225	0.99
190	2349	0.16
190	2367	0.16
190	2536	0.16
190	2573	0.99
190	2628	0.16
190	2656	0.14
190	2760	0.15
190	3327	0.34
190	3382	0.97
190	3516	0.15
190	3582	0.11
190	3643	0.99
191	70	0.2
191	1789	0.21
191	2152	0.22
192	2664	0.4
195	1089	0.77
197	234	0.77
197	1823	0.29
197	2664	0.4
197	3251	0.29
197	3585	0.29
198	1413	0.22
200	18	0.49
200	19	0.12
200	21	0.11
200	99	0.17
200	309	0.15
200	396	0.17
200	420	0.15
200	577	0.17
200	626	0.17
200	654	0.17
200	689	0.11
200	871	0.99
200	917	0.15
200	955	0.15
200	1005	0.99
200	1251	0.56
200	1272	0.16
200	1493	0.12
200	1905	0.16
200	1928	0.99
200	1949	0.61
200	2133	0.17
200	2253	0.17
200	2332	0.18
200	2372	0.99
200	2410	0.64
200	2549	0.12
200	2667	0.17
200	2687	0.12
200	2708	0.97
200	2728	0.3
200	2740	0.12
200	2804	0.97
200	2965	0.77
200	2969	0.11
200	3215	0.15
200	3365	0.99
200	3426	0.12
200	3574	0.99
200	3620	0.34
202	282	0.88
202	632	0.12
202	2290	0.99
202	2753	0.5
202	3150	0.84
202	3542	0.14
203	463	0.25
203	628	0.83
203	1036	0.33
203	2031	0.98
203	3307	0.25
203	3327	0.32
205	517	0.29
205	932	0.15
205	1759	0.15
205	3143	0.15
207	160	0.34
207	348	0.34
207	642	0.34
207	704	0.32
207	954	0.45
207	1966	0.45
207	2349	0.45
207	2391	0.36
207	2596	0.45
207	2999	0.82
207	3287	0.98
208	1510	0.23
208	1667	0.15
208	1916	0.15
208	2759	0.15
212	944	0.96
212	2845	0.16
213	16	0.87
213	1713	0.99
213	2775	0.97
213	2877	0.99
213	3022	0.96
213	3066	0.99
213	3468	0.96
213	3496	0.99
217	128	0.14
217	226	0.99
217	568	0.13
217	1075	0.14
217	1518	0.2
217	1841	0.2
217	1843	0.13
217	2023	0.2
217	2519	0.14
217	3016	0.2
217	3612	0.14
219	393	0.99
219	642	0.15
219	689	0.87
219	889	0.2
219	954	0.22
219	1613	0.15
219	1734	0.97
219	1930	0.21
219	2180	0.98
219	2465	0.15
219	3176	0.22
222	286	0.87
222	568	0.1
222	763	0.99
222	800	0.44
222	1165	0.15
222	1441	0.64
222	2010	0.64
222	2446	0.87
222	3397	0.99
222	3577	0.51
223	381	0.77
223	846	0.92
223	1388	0.29
223	3385	0.3
224	1330	0.39
224	2681	0.98
224	2810	0.39
225	1545	0.2
225	3011	0.2
226	391	0.11
226	2086	0.11
226	3428	0.11
226	3598	0.11
228	217	0.11
228	568	0.11
228	667	0.11
228	759	0.12
228	1007	0.94
228	1347	0.99
228	1380	0.94
228	1698	0.97
228	2032	0.99
228	2346	0.72
228	2422	0.94
228	2559	0.99
228	3416	0.13
228	3659	0.19
231	828	0.97
231	1365	0.99
231	1928	0.17
231	2824	0.12
231	3221	0.99
231	3388	0.86
232	264	0.14
232	633	0.94
232	2208	0.15
234	552	0.99
234	809	0.3
234	971	0.99
234	1352	0.96
234	1558	0.94
234	1942	0.74
234	1970	0.16
234	2075	0.16
234	3571	0.88
236	30	0.7
236	224	0.59
236	842	0.22
236	1251	0.94
236	2106	0.59
237	1263	0.99
238	1363	0.2
238	1613	0.14
239	651	0.29
239	1881	0.3
239	2249	0.39
239	2302	0.8
239	2321	0.39
239	2943	0.3
243	642	0.3
243	1031	0.4
243	1574	0.3
247	721	0.16
247	1510	0.16
247	1533	0.17
247	2876	0.12
247	3268	0.12
249	991	0.29
249	1613	0.3
250	3	0.2
250	77	0.42
250	421	0.2
250	747	0.13
250	1212	0.14
250	1815	0.2
250	2529	0.2
250	3307	0.13
250	3599	0.13
251	2319	0.32
252	2549	0.26
254	508	0.97
254	526	0.97
254	533	0.94
254	690	0.68
254	1129	0.94
254	1213	0.55
254	1232	0.97
254	1341	0.76
254	1374	0.89
254	1445	0.76
254	1676	0.97
254	1882	0.76
254	1888	0.94
254	2377	0.68
254	2888	0.93
254	2968	0.94
254	3067	0.97
254	3245	0.76
254	3282	0.97
254	3291	0.9
254	3351	0.97
254	3352	0.97
254	3463	0.93
254	3616	0.97
254	3627	0.27
254	3663	0.48
255	1940	0.39
255	2190	0.29
255	2728	0.74
255	2943	0.29
257	25	0.32
257	119	0.51
257	224	0.23
257	381	0.24
257	672	0.26
257	707	0.86
257	842	0.51
257	1192	0.32
257	1384	0.25
257	1613	0.26
257	1727	0.68
257	1755	0.25
257	1840	0.25
257	1872	0.92
257	1963	0.53
257	2208	0.24
257	2249	0.3
257	2261	0.12
257	2375	0.25
257	2445	0.33
257	2516	0.91
257	2850	0.32
257	3042	0.33
257	3295	0.33
257	3385	0.25
257	3473	0.25
260	3342	0.25
262	1572	0.98
262	2948	0.82
262	2966	0.34
264	205	0.15
264	704	0.99
264	1438	0.15
264	1480	0.22
264	2943	0.66
264	3332	0.2
264	3348	0.15
267	842	0.21
267	954	0.22
267	1425	0.21
267	1613	0.15
267	2190	0.14
267	2998	0.14
268	103	0.12
268	855	0.16
268	995	0.83
268	1055	0.85
268	1064	0.12
268	1194	0.99
268	1246	0.31
268	1419	0.99
268	1436	0.12
268	1490	0.99
268	1798	0.15
268	2150	0.99
268	2193	0.31
268	2376	0.99
268	2584	0.78
268	2606	0.17
268	2809	0.66
268	3088	0.78
268	3249	0.76
268	3366	0.99
269	88	0.12
269	137	0.19
269	317	0.3
269	689	0.12
269	891	0.48
269	958	0.18
269	1031	0.18
269	1070	0.19
269	1154	0.11
269	1196	0.19
269	1239	0.12
269	1551	0.58
269	1612	0.99
269	1881	0.11
269	1930	0.45
269	1980	0.66
269	2038	0.99
269	2194	0.16
269	2265	0.99
269	2349	0.54
269	2405	0.15
269	2664	0.18
269	2728	0.64
269	3032	0.11
269	3467	0.75
274	842	0.82
274	862	0.59
274	3089	0.84
274	3327	0.94
274	3517	0.92
274	3617	0.9
275	1415	0.17
275	1952	0.23
275	2745	0.25
277	134	0.32
277	222	0.24
277	313	0.69
277	793	0.97
277	1003	0.58
277	1204	0.23
277	1279	0.93
277	1407	0.32
277	1436	0.24
277	1569	0.94
277	2349	0.33
277	2684	0.91
277	2959	0.97
277	3028	0.31
277	3093	0.68
277	3260	0.95
277	3271	0.32
277	3595	0.98
277	3649	0.31
278	2245	0.14
278	3637	0.99
279	75	0.15
279	208	0.15
279	707	0.2
279	846	0.21
279	2208	0.15
279	2593	0.94
279	3559	0.99
281	2511	0.34
282	682	0.99
282	700	0.88
282	709	0.12
282	842	0.11
282	1196	0.11
282	1256	0.99
282	1503	0.99
282	1518	0.11
282	1976	0.15
282	2542	0.99
282	2616	0.96
282	2755	0.99
282	2762	0.93
282	3150	0.29
282	3392	0.99
282	3542	0.83
286	843	0.17
286	1441	0.99
286	2446	0.58
286	3397	0.99
287	651	0.41
287	791	0.4
287	1574	0.3
287	1796	0.4
287	2902	0.43
287	3408	0.29
289	75	0.26
289	842	0.83
289	3181	0.74
290	224	0.64
290	246	0.17
290	264	0.12
290	704	0.11
290	1226	0.99
290	1251	0.64
290	2516	0.12
290	2865	0.36
290	3117	0.12
290	3344	0.12
295	1304	0.82
295	2441	0.84
298	740	0.99
298	846	0.15
298	958	0.22
298	1815	0.2
298	2349	0.22
299	720	0.94
299	812	0.99
299	903	0.99
299	1339	0.99
299	1846	0.99
299	2227	0.19
299	2490	0.97
299	2497	0.99
299	2884	0.64
299	3530	0.99
301	448	0.99
301	670	0.11
301	1427	0.16
301	1699	0.99
301	1963	0.93
301	1964	0.15
301	2033	0.99
301	2478	0.99
301	2516	0.66
301	2784	0.11
301	3042	0.98
301	3279	0.11
308	53	0.15
308	666	0.12
308	1158	0.99
308	1270	0.64
308	1318	0.15
308	2234	0.12
308	2314	0.64
308	2512	0.27
308	2813	0.11
308	3068	0.3
308	3332	0.84
308	3582	0.12
309	74	0.15
309	75	0.7
309	128	0.44
309	161	0.18
309	707	0.43
309	801	0.11
309	819	0.58
309	842	0.11
309	1757	0.11
309	2092	0.15
309	2113	0.99
309	2368	0.18
309	2500	0.11
309	2743	0.11
309	2850	0.36
310	136	0.15
310	282	0.17
310	1089	0.18
311	2060	0.71
312	248	0.99
312	615	0.98
312	708	0.99
312	815	0.94
312	820	0.87
312	842	0.2
312	1267	0.99
312	1434	0.99
312	1513	0.99
312	1717	0.99
312	1985	0.69
312	1995	0.94
312	2120	0.97
312	2730	0.26
312	2904	0.97
312	2963	0.47
312	3007	0.47
312	3456	0.99
312	3533	0.99
313	793	0.68
313	1003	0.99
313	1204	0.27
313	1265	0.28
313	1560	0.83
313	1569	0.71
313	1659	0.19
313	1703	0.25
313	2349	0.26
313	2943	0.16
313	3028	0.16
313	3260	0.6
313	3595	0.68
313	3649	0.27
319	10	0.15
319	1451	0.97
319	2226	0.2
319	2234	0.15
320	60	0.84
321	140	0.16
321	842	0.17
321	991	0.15
321	1041	0.11
321	1797	0.16
321	1843	0.11
321	2190	0.99
321	2953	0.12
321	3072	0.15
322	561	0.98
322	1464	0.15
322	2547	0.14
322	2931	0.99
329	357	0.73
329	666	0.85
329	707	0.1
329	786	0.1
329	834	0.14
329	842	0.65
329	2088	0.17
329	2129	0.17
329	2754	0.98
329	2979	0.99
329	3582	0.12
329	3654	0.99
330	36	0.54
330	307	0.13
330	539	0.13
330	647	0.22
330	842	0.19
330	846	0.12
330	1310	0.99
330	1331	0.97
330	1437	0.11
330	1478	0.13
330	1510	0.22
330	1684	0.99
330	1734	0.12
330	1849	0.1
330	2258	0.51
330	2508	0.96
330	2575	0.99
330	2601	0.11
330	2701	0.12
330	2804	0.15
330	3024	0.13
330	3087	0.11
330	3148	0.99
330	3183	0.51
330	3230	0.99
330	3282	0.12
330	3390	0.15
330	3475	0.11
330	3643	0.11
332	1770	0.45
335	200	0.15
335	1494	0.99
345	202	0.26
345	709	0.8
345	849	0.25
345	878	0.97
345	3150	0.98
345	3542	0.37
346	676	0.42
346	842	0.99
346	1008	0.14
346	1638	0.99
346	2208	0.13
346	2518	0.15
346	2571	0.99
346	2906	0.82
347	255	0.29
347	642	0.3
347	651	0.29
347	846	0.41
347	954	0.4
347	1187	0.29
347	1332	0.4
347	1574	0.3
347	1827	0.29
347	2190	0.29
347	2292	0.29
347	2538	0.29
347	2728	0.41
347	2943	0.3
348	1651	0.98
348	2661	0.78
348	3401	0.32
349	2199	0.33
351	1847	0.15
351	2190	0.99
351	2698	0.15
351	3123	0.14
354	890	0.32
354	1332	0.33
354	2623	0.7
354	2700	0.33
354	3066	0.25
354	3314	0.25
356	276	0.15
356	1390	0.99
356	2349	0.17
356	3327	0.17
356	3592	0.15
357	272	0.34
357	841	0.16
357	1282	0.99
362	156	0.15
362	164	0.16
362	1121	0.11
362	1613	0.11
362	1630	0.16
362	1890	0.11
362	2297	0.15
362	2405	0.11
362	2584	0.11
362	3340	0.16
362	3517	0.11
369	3551	0.22
377	381	0.4
377	574	0.97
377	919	0.55
377	1605	0.99
377	1970	0.99
377	2445	0.99
377	3485	0.18
378	532	0.14
378	2547	0.13
378	2973	0.23
378	2995	0.23
378	3327	0.23
378	3490	0.21
379	3342	0.59
380	66	0.12
380	224	0.3
380	381	0.29
380	463	0.29
380	672	0.3
380	846	0.41
380	1005	0.29
380	1251	0.74
380	1388	0.41
380	2208	0.29
380	2359	0.3
380	2375	0.29
380	2439	0.74
380	2516	0.74
380	2757	0.3
380	2883	0.77
380	3344	0.3
380	3385	0.29
380	3651	0.29
381	60	0.17
381	420	0.12
381	642	0.12
381	842	0.31
381	846	0.99
381	954	0.17
381	1195	0.15
381	1251	0.15
381	1388	0.54
381	1827	0.11
381	2349	0.16
381	2439	0.12
381	2516	0.94
381	2734	0.12
381	2883	0.12
381	3117	0.12
381	3385	0.12
381	3540	0.98
386	973	0.99
386	3581	0.99
387	19	0.77
387	53	0.63
387	89	0.43
387	226	0.3
387	400	0.77
387	531	0.77
387	927	0.4
387	1177	0.98
387	1310	0.3
387	1504	0.98
387	1682	0.41
387	1741	0.98
387	2165	0.74
387	2278	0.84
387	2450	0.98
387	2471	0.98
387	2611	0.98
387	2634	0.84
387	2668	0.97
387	3108	0.3
387	3225	0.39
387	3569	0.97
391	109	0.67
391	846	0.14
391	1120	0.14
393	1734	0.76
393	2180	0.59
397	25	0.53
397	74	0.76
397	75	0.26
397	128	0.39
397	159	0.76
397	257	0.23
397	264	0.24
397	347	0.23
397	348	0.23
397	381	0.76
397	463	0.45
397	492	0.74
397	707	0.88
397	842	0.87
397	846	0.41
397	922	0.23
397	959	0.53
397	1613	0.25
397	1843	0.25
397	1872	0.26
397	2349	0.27
397	2516	0.9
397	2656	0.25
397	2943	0.24
397	3072	0.25
397	3473	0.83
397	3592	0.12
398	183	0.77
398	1292	0.17
400	362	0.11
400	964	0.16
400	1177	0.99
400	1370	0.27
400	1504	0.96
400	1741	0.99
400	2165	0.57
400	2410	0.11
400	2450	0.97
400	2471	0.99
400	2634	0.99
400	2668	0.99
400	3569	0.99
400	3667	0.16
401	267	0.11
401	594	0.16
401	2243	0.12
401	2795	0.17
401	2843	0.16
401	3620	0.14
403	1838	0.95
403	2333	0.84
403	2390	0.98
403	2503	0.98
405	438	0.14
405	642	0.12
405	720	0.99
405	842	0.16
405	846	0.11
405	954	0.17
405	1251	0.14
405	1476	0.11
405	1554	0.99
405	1719	0.12
405	1930	0.15
405	2208	0.1
405	2215	0.11
405	2804	0.99
405	2883	0.11
405	3144	0.15
405	3335	0.63
405	3530	0.99
405	3651	0.14
408	1223	0.97
408	1930	0.12
408	2582	0.18
408	2740	0.12
408	3074	0.12
410	102	0.16
410	294	0.23
410	842	0.2
410	857	0.77
410	1382	0.47
410	1551	0.23
410	2164	0.23
410	2525	0.99
410	2627	0.86
410	2995	0.63
410	3365	0.44
410	3490	0.98
429	188	0.3
429	1033	0.4
429	2408	0.29
413	1055	0.65
414	276	0.2
414	958	0.22
414	1066	0.97
414	1085	0.97
414	1221	0.19
414	1804	0.2
414	1827	0.15
414	1873	0.99
414	1949	0.22
414	2074	0.15
414	2728	0.51
414	2908	0.6
414	3598	0.14
415	75	0.21
415	243	0.14
415	642	0.14
415	846	0.14
415	2235	0.37
415	3342	0.99
416	793	0.34
416	876	0.43
416	1265	0.34
416	3410	0.36
418	75	0.12
418	515	0.66
418	2155	0.58
419	846	0.74
419	874	0.65
419	1413	0.4
419	2240	0.3
420	75	0.34
420	160	0.34
420	2225	0.41
420	2573	0.34
422	2596	0.39
423	707	0.15
423	2736	0.19
423	3012	0.15
424	3125	0.19
430	75	0.59
430	160	0.15
430	720	0.79
430	1054	0.97
430	1121	0.99
430	1278	0.9
430	1846	0.99
430	2289	0.99
430	3240	0.99
430	3530	0.99
431	842	0.2
431	1118	0.99
431	1842	0.99
431	2208	0.14
431	2236	0.21
431	2359	0.15
431	2465	0.19
435	531	0.99
435	830	0.97
435	850	0.65
435	1002	0.99
435	1151	0.99
435	1155	0.99
435	1186	0.99
435	1217	0.99
435	1550	0.99
435	1657	0.99
435	1709	0.99
435	2115	0.88
435	2733	0.17
435	3227	0.99
435	3308	0.76
435	3310	0.99
437	185	0.29
437	1068	0.74
438	663	0.13
438	2375	0.98
438	2477	0.29
438	3335	0.66
438	3378	0.39
440	623	0.18
440	2516	0.29
441	27	0.82
441	46	0.11
441	66	0.84
441	75	0.8
441	128	0.11
441	200	0.8
441	463	0.11
441	532	0.12
441	629	0.12
441	672	0.11
441	716	0.15
441	842	0.36
441	1098	0.12
441	1242	0.11
441	1273	0.41
441	1315	0.11
441	1493	0.11
441	1663	0.11
441	1918	0.36
441	1930	0.11
441	2003	0.11
441	2059	0.11
441	2208	0.12
441	2501	0.11
441	2804	0.12
441	3111	0.12
441	3258	0.11
441	3473	0.12
441	3584	0.15
445	2728	0.13
450	846	0.34
450	1332	0.45
450	1628	0.64
452	21	0.14
452	435	0.68
452	493	0.14
452	531	0.14
452	1657	0.61
454	276	0.53
454	370	0.19
454	438	0.86
454	450	0.98
454	707	0.25
454	842	0.98
454	1235	0.14
454	1518	0.19
454	1541	0.94
454	1595	0.16
454	1814	0.14
454	2359	0.99
454	2375	0.99
454	2536	0.19
454	2757	0.98
454	2868	0.19
454	2968	0.22
454	3009	0.14
454	3305	0.99
455	463	0.12
455	572	0.13
455	746	0.99
455	1613	0.12
455	1843	0.97
455	2176	0.15
455	2888	0.77
455	2911	0.12
455	3226	0.37
455	3231	0.11
455	3280	0.15
455	3282	0.58
455	3616	0.15
